"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"tfmri_mr1_asrvn_scdk_lglh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI lh-lingual","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_lingual.lh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_linguallh"
"tfmri_mr1_asrvn_scdk_mobftlh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI lh-medialorbitofrontal","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_medialorbitofrontal.lh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_medialorbitofrontallh"
"tfmri_mr1_asrvn_scdk_mdtplh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI lh-middletemporal","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_middletemporal.lh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_middletemporallh"
"tfmri_mr1_asrvn_scdk_pahpallh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI lh-parahippocampal","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_parahippocampal.lh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_parahippocampallh"
"tfmri_mr1_asrvn_scdk_pacnlh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI lh-paracentral","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_paracentral.lh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_paracentrallh"
"tfmri_mr1_asrvn_scdk_prspclh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI lh-parsopercularis","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_parsopercularis.lh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_parsopercularislh"
"tfmri_mr1_asrvn_scdk_prsblh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI lh-parsorbitalis","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_parsorbitalis.lh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_parsorbitalislh"
"tfmri_mr1_asrvn_scdk_parstglh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI lh-parstriangularis","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_parstriangularis.lh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_parstriangularislh"
"tfmri_mr1_asrvn_scdk_pcllh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI lh-pericalcarine","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_pericalcarine.lh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_pericalcarinelh"
"tfmri_mr1_asrvn_scdk_postcnlh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI lh-postcentral","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_postcentral.lh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_postcentrallh"
"tfmri_mr1_asrvn_scdk_pstcgelh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI lh-posteriorcingulate","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_posteriorcingulate.lh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_posteriorcingulatelh"
"tfmri_mr1_asrvn_scdk_precnlh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI lh-precentral","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_precentral.lh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_precentrallh"
"tfmri_mr1_asrvn_scdk_prculh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI lh-precuneus","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_precuneus.lh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_precuneuslh"
"tfmri_mr1_asrvn_scdk_ratcgelh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI lh-rostralanteriorcingulate","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_rostralanteriorcingulate.lh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_rostralanteriorcingulatelh"
"tfmri_mr1_asrvn_scdk_rmdftlh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI lh-rostralmiddlefrontal","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_rostralmiddlefrontal.lh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_rostralmiddlefrontallh"
"tfmri_mr1_asrvn_scdk_suftlh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI lh-superiorfrontal","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_superiorfrontal.lh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_superiorfrontallh"
"tfmri_mr1_asrvn_scdk_supalh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI lh-superiorparietal","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_superiorparietal.lh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_superiorparietallh"
"tfmri_mr1_asrvn_scdk_sutplh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI lh-superiortemporal","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_superiortemporal.lh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_superiortemporallh"
"tfmri_mr1_asrvn_scdk_smlh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI lh-supramarginal","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_supramarginal.lh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_supramarginallh"
"tfmri_mr1_asrvn_scdk_ftpolelh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI lh-frontalpole","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_frontalpole.lh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_frontalpolelh"
"tfmri_mr1_asrvn_scdk_tppolelh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI lh-temporalpole","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_temporalpole.lh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_temporalpolelh"
"tfmri_mr1_asrvn_scdk_tvtplh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI lh-transversetemporal","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_transversetemporal.lh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_transversetemporallh"
"tfmri_mr1_asrvn_scdk_islh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI lh-insula","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_insula.lh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_insulalh"
"tfmri_mr1_asrvn_scdk_bstsrh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-bankssts","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_bankssts.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_banksstsrh"
"tfmri_mr1_asrvn_scdk_cdatcgerh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-caudalanteriorcingulate","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_caudalanteriorcingulate.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_caudalanteriorcingulaterh"
"tfmri_mr1_asrvn_scdk_cdmdftrh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-caudalmiddlefrontal","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_caudalmiddlefrontal.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_caudalmiddlefrontalrh"
"tfmri_mr1_asrvn_scdk_curh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-cuneus","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_cuneus.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_cuneusrh"
"tfmri_mr1_asrvn_scdk_ehinalrh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-entorhinal","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_entorhinal.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_entorhinalrh"
"tfmri_mr1_asrvn_scdk_ffrh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-fusiform","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_fusiform.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_fusiformrh"
"tfmri_mr1_asrvn_scdk_ifparh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-inferiorparietal","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_inferiorparietal.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_inferiorparietalrh"
"tfmri_mr1_asrvn_scdk_iftprh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-inferiortemporal","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_inferiortemporal.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_inferiortemporalrh"
"tfmri_mr1_asrvn_scdk_ihcgerh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-isthmuscingulate","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_isthmuscingulate.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_isthmuscingulaterh"
"tfmri_mr1_asrvn_scdk_laoccrh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-lateraloccipital","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_lateraloccipital.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_lateraloccipitalrh"
"tfmri_mr1_asrvn_scdk_laobftrh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-lateralorbitofrontal","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_lateralorbitofrontal.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_lateralorbitofrontalrh"
"tfmri_mr1_asrvn_scdk_lgrh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-lingual","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_lingual.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_lingualrh"
"tfmri_mr1_asrvn_scdk_mobftrh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-medialorbitofrontal","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_medialorbitofrontal.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_medialorbitofrontalrh"
"tfmri_mr1_asrvn_scdk_mdtprh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-middletemporal","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_middletemporal.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_middletemporalrh"
"tfmri_mr1_asrvn_scdk_pahpalrh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-parahippocampal","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_parahippocampal.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_parahippocampalrh"
"tfmri_mr1_asrvn_scdk_pacnrh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-paracentral","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_paracentral.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_paracentralrh"
"tfmri_mr1_asrvn_scdk_prspcrh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-parsopercularis","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_parsopercularis.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_parsopercularisrh"
"tfmri_mr1_asrvn_scdk_prsbrh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-parsorbitalis","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_parsorbitalis.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_parsorbitalisrh"
"tfmri_mr1_asrvn_scdk_parstgrh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-parstriangularis","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_parstriangularis.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_parstriangularisrh"
"tfmri_mr1_asrvn_scdk_pclrh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-pericalcarine","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_pericalcarine.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_pericalcarinerh"
"tfmri_mr1_asrvn_scdk_postcnrh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-postcentral","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_postcentral.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_postcentralrh"
"tfmri_mr1_asrvn_scdk_pstcgerh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-posteriorcingulate","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_posteriorcingulate.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_posteriorcingulaterh"
"tfmri_mr1_asrvn_scdk_precnrh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-precentral","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_precentral.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_precentralrh"
"tfmri_mr1_asrvn_scdk_prcurh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-precuneus","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_precuneus.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_precuneusrh"
"tfmri_mr1_asrvn_scdk_ratcgerh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-rostralanteriorcingulate","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_rostralanteriorcingulate.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_rostralanteriorcingulaterh"
"tfmri_mr1_asrvn_scdk_rmdftrh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-rostralmiddlefrontal","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_rostralmiddlefrontal.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_rostralmiddlefrontalrh"
"tfmri_mr1_asrvn_scdk_suftrh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-superiorfrontal","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_superiorfrontal.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_superiorfrontalrh"
"tfmri_mr1_asrvn_scdk_suparh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-superiorparietal","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_superiorparietal.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_superiorparietalrh"
"tfmri_mr1_asrvn_scdk_sutprh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-superiortemporal","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_superiortemporal.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_superiortemporalrh"
"tfmri_mr1_asrvn_scdk_smrh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-supramarginal","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_supramarginal.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_supramarginalrh"
"tfmri_mr1_asrvn_scdk_ftpolerh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-frontalpole","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_frontalpole.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_frontalpolerh"
"tfmri_mr1_asrvn_scdk_tppolerh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-temporalpole","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_temporalpole.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_temporalpolerh"
"tfmri_mr1_asrvn_scdk_tvtprh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-transversetemporal","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_transversetemporal.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_transversetemporalrh"
"tfmri_mr1_asrvn_scdk_isrh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of small reward versus neutral contrast in APARC ROI rh-insula","","","tfmri_mid_run1_antic.small.reward.vs.neutral_sem_cort.desikan_insula.rh,tfmri_mid_run1_anticsmallrewardvsneutral_sem_cortdesikan_insularh"
"tfmri_mr1_alrvsr_scdk_bstslh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of large reward versus small reward contrast in APARC ROI lh-bankssts","","","tfmri_mid_run1_antic.large.vs.small.reward_sem_cort.desikan_bankssts.lh,tfmri_mid_run1_anticlargevssmallreward_sem_cortdesikan_banksstslh"
"tfmri_mr1_alrvsr_scdk_cdtgelh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of large reward versus small reward contrast in APARC ROI lh-caudalanteriorcingulate","","","tfmri_mid_run1_antic.large.vs.small.reward_sem_cort.desikan_caudalanteriorcingulate.lh,tfmri_mid_run1_anticlargevssmallreward_sem_cortdesikan_caudalanteriorcingulatelh"
"tfmri_mr1_alrvsr_scdk_cdmdftlh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of large reward versus small reward contrast in APARC ROI lh-caudalmiddlefrontal","","","tfmri_mid_run1_antic.large.vs.small.reward_sem_cort.desikan_caudalmiddlefrontal.lh,tfmri_mid_run1_anticlargevssmallreward_sem_cortdesikan_caudalmiddlefrontallh"
"tfmri_mr1_alrvsr_scdk_culh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of large reward versus small reward contrast in APARC ROI lh-cuneus","","","tfmri_mid_run1_antic.large.vs.small.reward_sem_cort.desikan_cuneus.lh,tfmri_mid_run1_anticlargevssmallreward_sem_cortdesikan_cuneuslh"
"tfmri_mr1_alrvsr_scdk_ehinallh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of large reward versus small reward contrast in APARC ROI lh-entorhinal","","","tfmri_mid_run1_antic.large.vs.small.reward_sem_cort.desikan_entorhinal.lh,tfmri_mid_run1_anticlargevssmallreward_sem_cortdesikan_entorhinallh"
"tfmri_mr1_alrvsr_scdk_fflh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of large reward versus small reward contrast in APARC ROI lh-fusiform","","","tfmri_mid_run1_antic.large.vs.small.reward_sem_cort.desikan_fusiform.lh,tfmri_mid_run1_anticlargevssmallreward_sem_cortdesikan_fusiformlh"
"tfmri_mr1_alrvsr_scdk_ifpalh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of large reward versus small reward contrast in APARC ROI lh-inferiorparietal","","","tfmri_mid_run1_antic.large.vs.small.reward_sem_cort.desikan_inferiorparietal.lh,tfmri_mid_run1_anticlargevssmallreward_sem_cortdesikan_inferiorparietallh"
"tfmri_mr1_alrvsr_scdk_iftplh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of large reward versus small reward contrast in APARC ROI lh-inferiortemporal","","","tfmri_mid_run1_antic.large.vs.small.reward_sem_cort.desikan_inferiortemporal.lh,tfmri_mid_run1_anticlargevssmallreward_sem_cortdesikan_inferiortemporallh"
"tfmri_mr1_alrvsr_scdk_ihcgelh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of large reward versus small reward contrast in APARC ROI lh-isthmuscingulate","","","tfmri_mid_run1_antic.large.vs.small.reward_sem_cort.desikan_isthmuscingulate.lh,tfmri_mid_run1_anticlargevssmallreward_sem_cortdesikan_isthmuscingulatelh"
"tfmri_mr1_alrvsr_scdk_laocclh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of large reward versus small reward contrast in APARC ROI lh-lateraloccipital","","","tfmri_mid_run1_antic.large.vs.small.reward_sem_cort.desikan_lateraloccipital.lh,tfmri_mid_run1_anticlargevssmallreward_sem_cortdesikan_lateraloccipitallh"
"tfmri_mr1_alrvsr_scdk_laobftlh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of large reward versus small reward contrast in APARC ROI lh-lateralorbitofrontal","","","tfmri_mid_run1_antic.large.vs.small.reward_sem_cort.desikan_lateralorbitofrontal.lh,tfmri_mid_run1_anticlargevssmallreward_sem_cortdesikan_lateralorbitofrontallh"
"tfmri_mr1_alrvsr_scdk_lglh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of large reward versus small reward contrast in APARC ROI lh-lingual","","","tfmri_mid_run1_antic.large.vs.small.reward_sem_cort.desikan_lingual.lh,tfmri_mid_run1_anticlargevssmallreward_sem_cortdesikan_linguallh"
"tfmri_mr1_alrvsr_scdk_mobftlh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of large reward versus small reward contrast in APARC ROI lh-medialorbitofrontal","","","tfmri_mid_run1_antic.large.vs.small.reward_sem_cort.desikan_medialorbitofrontal.lh,tfmri_mid_run1_anticlargevssmallreward_sem_cortdesikan_medialorbitofrontallh"
"tfmri_mr1_alrvsr_scdk_mdtplh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of large reward versus small reward contrast in APARC ROI lh-middletemporal","","","tfmri_mid_run1_antic.large.vs.small.reward_sem_cort.desikan_middletemporal.lh,tfmri_mid_run1_anticlargevssmallreward_sem_cortdesikan_middletemporallh"
"tfmri_mr1_alrvsr_scdk_pahpallh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of large reward versus small reward contrast in APARC ROI lh-parahippocampal","","","tfmri_mid_run1_antic.large.vs.small.reward_sem_cort.desikan_parahippocampal.lh,tfmri_mid_run1_anticlargevssmallreward_sem_cortdesikan_parahippocampallh"
"tfmri_mr1_alrvsr_scdk_pacnlh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of large reward versus small reward contrast in APARC ROI lh-paracentral","","","tfmri_mid_run1_antic.large.vs.small.reward_sem_cort.desikan_paracentral.lh,tfmri_mid_run1_anticlargevssmallreward_sem_cortdesikan_paracentrallh"
"tfmri_mr1_alrvsr_scdk_prspclh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of large reward versus small reward contrast in APARC ROI lh-parsopercularis","","","tfmri_mid_run1_antic.large.vs.small.reward_sem_cort.desikan_parsopercularis.lh,tfmri_mid_run1_anticlargevssmallreward_sem_cortdesikan_parsopercularislh"
"tfmri_mr1_alrvsr_scdk_prsblh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of large reward versus small reward contrast in APARC ROI lh-parsorbitalis","","","tfmri_mid_run1_antic.large.vs.small.reward_sem_cort.desikan_parsorbitalis.lh,tfmri_mid_run1_anticlargevssmallreward_sem_cortdesikan_parsorbitalislh"
"tfmri_mr1_alrvsr_scdk_parstglh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of large reward versus small reward contrast in APARC ROI lh-parstriangularis","","","tfmri_mid_run1_antic.large.vs.small.reward_sem_cort.desikan_parstriangularis.lh,tfmri_mid_run1_anticlargevssmallreward_sem_cortdesikan_parstriangularislh"
"tfmri_mr1_alrvsr_scdk_pcllh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of large reward versus small reward contrast in APARC ROI lh-pericalcarine","","","tfmri_mid_run1_antic.large.vs.small.reward_sem_cort.desikan_pericalcarine.lh,tfmri_mid_run1_anticlargevssmallreward_sem_cortdesikan_pericalcarinelh"
"tfmri_mr1_alrvsr_scdk_postcnlh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of large reward versus small reward contrast in APARC ROI lh-postcentral","","","tfmri_mid_run1_antic.large.vs.small.reward_sem_cort.desikan_postcentral.lh,tfmri_mid_run1_anticlargevssmallreward_sem_cortdesikan_postcentrallh"
"tfmri_mr1_alrvsr_scdk_pstcgelh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of large reward versus small reward contrast in APARC ROI lh-posteriorcingulate","","","tfmri_mid_run1_antic.large.vs.small.reward_sem_cort.desikan_posteriorcingulate.lh,tfmri_mid_run1_anticlargevssmallreward_sem_cortdesikan_posteriorcingulatelh"
"tfmri_mr1_alrvsr_scdk_precnlh","Float","","Recommended","Standard error of the mean for MID run1 anticipation of large reward versus small reward contrast in APARC ROI lh-precentral","","","tfmri_mid_run1_antic.large.vs.small.reward_sem_cort.desikan_precentral.lh,tfmri_mid_run1_anticlargevssmallreward_sem_cortdesikan_precentrallh"
